President;Date;Approve;Disapprove;Inaug;Days
Trump;12/12/2017;36;59;1/20/17;326
Trump;12/09/2017;36;59;1/20/17;323
Trump;12/06/2017;37;59;1/20/17;320
Trump;12/03/2017;35;60;1/20/17;317
Trump;11/30/2017;34;60;1/20/17;314
Trump;11/27/2017;37;56;1/20/17;311
Trump;11/24/2017;38;55;1/20/17;308
Trump;11/20/2017;36;57;1/20/17;304
Trump;11/17/2017;39;56;1/20/17;301
Trump;11/14/2017;37;57;1/20/17;298
Trump;11/11/2017;39;55;1/20/17;295
Trump;11/08/2017;37;57;1/20/17;292
Trump;11/05/2017;37;57;1/20/17;289
Trump;11/02/2017;39;57;1/20/17;286
Trump;10/30/2017;34;62;1/20/17;283
Trump;10/27/2017;36;59;1/20/17;280
Trump;10/24/2017;36;59;1/20/17;277
Trump;10/21/2017;36;58;1/20/17;274
Trump;10/18/2017;36;59;1/20/17;271
Trump;10/15/2017;36;59;1/20/17;268
Trump;10/12/2017;39;54;1/20/17;265
Trump;10/09/2017;36;58;1/20/17;262
Trump;10/06/2017;39;56;1/20/17;259
Trump;10/03/2017;39;57;1/20/17;256
Trump;9/30/2017;38;57;1/20/17;253
Trump;9/27/2017;36;59;1/20/17;250
Trump;9/24/2017;39;54;1/20/17;247
Trump;9/21/2017;38;56;1/20/17;244
Trump;9/18/2017;39;55;1/20/17;241
Trump;9/15/2017;36;59;1/20/17;238
Trump;09/12/2017;37;57;1/20/17;235
Trump;09/09/2017;38;56;1/20/17;232
Trump;09/06/2017;36;57;1/20/17;229
Trump;09/03/2017;38;56;1/20/17;226
Trump;8/31/2017;34;61;1/20/17;223
Trump;8/28/2017;35;60;1/20/17;220
Trump;8/25/2017;35;60;1/20/17;217
Trump;8/22/2017;35;59;1/20/17;214
Trump;8/19/2017;36;58;1/20/17;211
Trump;8/16/2017;37;57;1/20/17;208
Trump;8/13/2017;34;61;1/20/17;205
Trump;08/10/2017;37;56;1/20/17;202
Trump;08/07/2017;37;59;1/20/17;199
Trump;08/04/2017;37;55;1/20/17;196
Trump;08/01/2017;36;60;1/20/17;193
Trump;7/29/2017;38;57;1/20/17;190
Trump;7/26/2017;39;55;1/20/17;187
Trump;7/23/2017;37;58;1/20/17;184
Trump;7/20/2017;37;58;1/20/17;181
Trump;7/17/2017;38;56;1/20/17;178
Trump;7/14/2017;38;57;1/20/17;175
Trump;07/10/2017;40;55;1/20/17;171
Trump;07/07/2017;38;56;1/20/17;168
Trump;07/03/2017;37;57;1/20/17;164
Trump;6/30/2017;38;57;1/20/17;161
Trump;6/27/2017;39;56;1/20/17;158
Trump;6/24/2017;38;57;1/20/17;155
Trump;6/21/2017;39;56;1/20/17;152
Trump;6/18/2017;38;56;1/20/17;149
Trump;6/15/2017;38;57;1/20/17;146
Trump;06/12/2017;36;60;1/20/17;143
Trump;06/09/2017;39;56;1/20/17;140
Trump;06/06/2017;38;57;1/20/17;137
Trump;06/03/2017;36;58;1/20/17;134
Trump;5/31/2017;40;54;1/20/17;131
Trump;5/28/2017;42;53;1/20/17;128
Trump;5/25/2017;41;54;1/20/17;125
Trump;5/22/2017;38;56;1/20/17;122
Trump;5/19/2017;37;56;1/20/17;119
Trump;5/16/2017;38;57;1/20/17;116
Trump;5/13/2017;39;56;1/20/17;113
Trump;05/10/2017;38;55;1/20/17;110
Trump;05/07/2017;42;53;1/20/17;107
Trump;05/04/2017;42;52;1/20/17;104
Trump;05/01/2017;42;54;1/20/17;101
Trump;4/28/2017;43;51;1/20/17;98
Trump;4/25/2017;39;56;1/20/17;95
Trump;4/22/2017;40;54;1/20/17;92
Trump;4/19/2017;43;50;1/20/17;89
Trump;4/15/2017;41;53;1/20/17;85
Trump;04/12/2017;40;54;1/20/17;82
Trump;04/09/2017;40;53;1/20/17;79
Trump;04/06/2017;40;54;1/20/17;76
Trump;04/03/2017;39;55;1/20/17;73
Trump;3/31/2017;40;56;1/20/17;70
Trump;3/28/2017;35;59;1/20/17;67
Trump;3/25/2017;40;54;1/20/17;64
Trump;3/22/2017;39;56;1/20/17;61
Trump;3/19/2017;39;55;1/20/17;58
Trump;3/16/2017;41;54;1/20/17;55
Trump;3/13/2017;39;55;1/20/17;52
Trump;03/10/2017;44;49;1/20/17;49
Trump;03/07/2017;42;53;1/20/17;46
Trump;03/04/2017;43;50;1/20/17;43
Trump;03/01/2017;43;51;1/20/17;40
Trump;2/26/2017;42;54;1/20/17;37
Trump;2/23/2017;43;52;1/20/17;34
Trump;2/20/2017;41;53;1/20/17;31
Trump;2/17/2017;40;55;1/20/17;28
Trump;2/14/2017;40;53;1/20/17;25
Trump;02/11/2017;40;55;1/20/17;22
Trump;02/08/2017;43;52;1/20/17;19
Trump;02/05/2017;42;52;1/20/17;16
Trump;02/02/2017;43;52;1/20/17;13
Trump;1/30/2017;43;51;1/20/17;10
Trump;1/27/2017;42;50;1/20/17;7
Trump;1/24/2017;46;45;1/20/17;4
Trump;1/21/2017;45;45;1/20/17;1
Obama;12/13/2016;57;40;1/20/09;2884
Obama;12/12/2016;56;41;1/20/09;2883
Obama;12/11/2016;59;39;1/20/09;2882
Obama;12/10/2016;58;40;1/20/09;2881
Obama;12/09/2016;59;39;1/20/09;2880
Obama;12/08/2016;56;41;1/20/09;2879
Obama;12/06/2016;55;41;1/20/09;2877
Obama;12/05/2016;54;42;1/20/09;2876
Obama;12/04/2016;54;42;1/20/09;2875
Obama;12/03/2016;53;44;1/20/09;2874
Obama;12/02/2016;53;45;1/20/09;2873
Obama;12/01/2016;54;43;1/20/09;2872
Obama;11/29/2016;57;40;1/20/09;2870
Obama;11/28/2016;57;39;1/20/09;2869
Obama;11/27/2016;57;39;1/20/09;2868
Obama;11/26/2016;56;40;1/20/09;2867
Obama;11/25/2016;56;40;1/20/09;2866
Obama;11/23/2016;55;42;1/20/09;2864
Obama;11/22/2016;55;42;1/20/09;2863
Obama;11/21/2016;56;42;1/20/09;2862
Obama;11/20/2016;57;40;1/20/09;2861
Obama;11/19/2016;56;41;1/20/09;2860
Obama;11/18/2016;58;40;1/20/09;2859
Obama;11/17/2016;56;42;1/20/09;2858
Obama;11/16/2016;56;41;1/20/09;2857
Obama;11/15/2016;56;40;1/20/09;2856
Obama;11/14/2016;57;40;1/20/09;2855
Obama;11/13/2016;57;40;1/20/09;2854
Obama;11/12/2016;57;41;1/20/09;2853
Obama;11/11/2016;57;40;1/20/09;2852
Obama;11/10/2016;58;40;1/20/09;2851
Obama;11/09/2016;56;42;1/20/09;2850
Obama;11/08/2016;56;42;1/20/09;2849
Obama;11/07/2016;56;42;1/20/09;2848
Obama;11/06/2016;56;41;1/20/09;2847
Obama;11/05/2016;53;44;1/20/09;2846
Obama;11/04/2016;51;46;1/20/09;2845
Obama;11/03/2016;49;48;1/20/09;2844
Obama;11/02/2016;51;47;1/20/09;2843
Obama;10/31/2016;53;45;1/20/09;2841
Obama;10/30/2016;54;44;1/20/09;2840
Obama;10/29/2016;55;43;1/20/09;2839
Obama;10/28/2016;53;44;1/20/09;2838
Obama;10/27/2016;54;43;1/20/09;2837
Obama;10/26/2016;53;44;1/20/09;2836
Obama;10/25/2016;52;44;1/20/09;2835
Obama;10/24/2016;52;46;1/20/09;2834
Obama;10/23/2016;54;43;1/20/09;2833
Obama;10/22/2016;56;41;1/20/09;2832
Obama;10/21/2016;57;40;1/20/09;2831
Obama;10/20/2016;55;42;1/20/09;2830
Obama;10/19/2016;55;42;1/20/09;2829
Obama;10/18/2016;53;44;1/20/09;2828
Obama;10/17/2016;54;43;1/20/09;2827
Obama;10/16/2016;54;43;1/20/09;2826
Obama;10/15/2016;55;41;1/20/09;2825
Obama;10/14/2016;54;42;1/20/09;2824
Obama;10/13/2016;53;43;1/20/09;2823
Obama;10/12/2016;53;42;1/20/09;2822
Obama;10/11/2016;54;42;1/20/09;2821
Obama;10/10/2016;55;42;1/20/09;2820
Obama;10/09/2016;53;44;1/20/09;2819
Obama;10/08/2016;52;46;1/20/09;2818
Obama;10/07/2016;51;46;1/20/09;2817
Obama;10/06/2016;51;45;1/20/09;2816
Obama;10/04/2016;54;43;1/20/09;2814
Obama;10/03/2016;54;43;1/20/09;2813
Obama;10/02/2016;54;43;1/20/09;2812
Obama;10/01/2016;52;45;1/20/09;2811
Obama;9/30/2016;53;44;1/20/09;2810
Obama;9/29/2016;52;44;1/20/09;2809
Obama;9/28/2016;51;45;1/20/09;2808
Obama;9/27/2016;50;45;1/20/09;2807
Obama;9/26/2016;51;44;1/20/09;2806
Obama;9/25/2016;54;41;1/20/09;2805
Obama;9/24/2016;54;41;1/20/09;2804
Obama;9/23/2016;53;42;1/20/09;2803
Obama;9/22/2016;52;44;1/20/09;2802
Obama;9/21/2016;52;45;1/20/09;2801
Obama;9/20/2016;53;44;1/20/09;2800
Obama;9/19/2016;51;45;1/20/09;2799
Obama;9/18/2016;51;45;1/20/09;2798
Obama;9/17/2016;52;44;1/20/09;2797
Obama;9/16/2016;53;45;1/20/09;2796
Obama;9/15/2016;54;43;1/20/09;2795
Obama;9/14/2016;52;45;1/20/09;2794
Obama;9/13/2016;53;44;1/20/09;2793
Obama;09/12/2016;50;46;1/20/09;2792
Obama;09/11/2016;51;45;1/20/09;2791
Obama;09/10/2016;50;45;1/20/09;2790
Obama;09/09/2016;50;46;1/20/09;2789
Obama;09/08/2016;50;46;1/20/09;2788
Obama;09/06/2016;51;45;1/20/09;2786
Obama;09/05/2016;52;44;1/20/09;2785
Obama;09/04/2016;52;44;1/20/09;2784
Obama;09/03/2016;52;44;1/20/09;2783
Obama;09/02/2016;51;45;1/20/09;2782
Obama;09/01/2016;52;44;1/20/09;2781
Obama;8/31/2016;52;44;1/20/09;2780
Obama;8/30/2016;52;43;1/20/09;2779
Obama;8/29/2016;51;44;1/20/09;2778
Obama;8/28/2016;51;44;1/20/09;2777
Obama;8/27/2016;52;44;1/20/09;2776
Obama;8/26/2016;51;43;1/20/09;2775
Obama;8/25/2016;51;44;1/20/09;2774
Obama;8/24/2016;48;46;1/20/09;2773
Obama;8/23/2016;51;44;1/20/09;2772
Obama;8/22/2016;50;45;1/20/09;2771
Obama;8/21/2016;52;44;1/20/09;2770
Obama;8/20/2016;51;46;1/20/09;2769
Obama;8/19/2016;52;45;1/20/09;2768
Obama;8/18/2016;51;45;1/20/09;2767
Obama;8/16/2016;52;45;1/20/09;2765
Obama;8/15/2016;51;45;1/20/09;2764
Obama;8/14/2016;53;44;1/20/09;2763
Obama;8/13/2016;54;43;1/20/09;2762
Obama;08/12/2016;53;43;1/20/09;2761
Obama;08/11/2016;53;42;1/20/09;2760
Obama;08/10/2016;49;46;1/20/09;2759
Obama;08/09/2016;50;45;1/20/09;2758
Obama;08/08/2016;52;45;1/20/09;2757
Obama;08/07/2016;53;44;1/20/09;2756
Obama;08/06/2016;52;45;1/20/09;2755
Obama;08/05/2016;49;46;1/20/09;2754
Obama;08/04/2016;50;45;1/20/09;2753
Obama;08/03/2016;51;44;1/20/09;2752
Obama;08/02/2016;52;44;1/20/09;2751
Obama;08/01/2016;53;44;1/20/09;2750
Obama;7/31/2016;54;43;1/20/09;2749
Obama;7/30/2016;54;42;1/20/09;2748
Obama;7/29/2016;53;43;1/20/09;2747
Obama;7/28/2016;52;44;1/20/09;2746
Obama;7/27/2016;51;46;1/20/09;2745
Obama;7/26/2016;51;45;1/20/09;2744
Obama;7/25/2016;50;46;1/20/09;2743
Obama;7/24/2016;49;48;1/20/09;2742
Obama;7/23/2016;49;47;1/20/09;2741
Obama;7/22/2016;49;47;1/20/09;2740
Obama;7/20/2016;49;47;1/20/09;2738
Obama;7/19/2016;49;47;1/20/09;2737
Obama;7/18/2016;49;46;1/20/09;2736
Obama;7/17/2016;51;44;1/20/09;2735
Obama;7/16/2016;49;46;1/20/09;2734
Obama;7/15/2016;49;47;1/20/09;2733
Obama;7/14/2016;47;48;1/20/09;2732
Obama;07/12/2016;48;48;1/20/09;2730
Obama;07/11/2016;49;47;1/20/09;2729
Obama;07/10/2016;51;46;1/20/09;2728
Obama;07/09/2016;51;45;1/20/09;2727
Obama;07/08/2016;51;45;1/20/09;2726
Obama;07/07/2016;51;45;1/20/09;2725
Obama;07/06/2016;50;45;1/20/09;2724
Obama;07/05/2016;50;45;1/20/09;2723
Obama;07/03/2016;51;44;1/20/09;2721
Obama;07/02/2016;51;45;1/20/09;2720
Obama;07/01/2016;51;45;1/20/09;2719
Obama;6/30/2016;51;45;1/20/09;2718
Obama;6/29/2016;52;44;1/20/09;2717
Obama;6/28/2016;51;44;1/20/09;2716
Obama;6/27/2016;51;44;1/20/09;2715
Obama;6/26/2016;50;45;1/20/09;2714
Obama;6/25/2016;50;45;1/20/09;2713
Obama;6/24/2016;50;46;1/20/09;2712
Obama;6/23/2016;50;45;1/20/09;2711
Obama;6/22/2016;49;46;1/20/09;2710
Obama;6/21/2016;49;45;1/20/09;2709
Obama;6/20/2016;50;45;1/20/09;2708
Obama;6/19/2016;52;44;1/20/09;2707
Obama;6/18/2016;53;44;1/20/09;2706
Obama;6/17/2016;53;43;1/20/09;2705
Obama;6/16/2016;53;45;1/20/09;2704
Obama;6/15/2016;53;44;1/20/09;2703
Obama;6/14/2016;53;44;1/20/09;2702
Obama;6/13/2016;53;44;1/20/09;2701
Obama;06/12/2016;52;44;1/20/09;2700
Obama;06/11/2016;52;44;1/20/09;2699
Obama;06/10/2016;54;42;1/20/09;2698
Obama;06/09/2016;52;43;1/20/09;2697
Obama;06/08/2016;53;43;1/20/09;2696
Obama;06/07/2016;50;46;1/20/09;2695
Obama;06/06/2016;51;44;1/20/09;2694
Obama;06/05/2016;50;44;1/20/09;2693
Obama;06/04/2016;51;44;1/20/09;2692
Obama;06/03/2016;53;43;1/20/09;2691
Obama;06/02/2016;51;45;1/20/09;2690
Obama;06/01/2016;52;44;1/20/09;2689
Obama;5/31/2016;51;45;1/20/09;2688
Obama;5/30/2016;52;44;1/20/09;2687
Obama;5/29/2016;53;44;1/20/09;2686
Obama;5/28/2016;52;44;1/20/09;2685
Obama;5/27/2016;50;46;1/20/09;2684
Obama;5/26/2016;50;45;1/20/09;2683
Obama;5/25/2016;52;44;1/20/09;2682
Obama;5/24/2016;53;43;1/20/09;2681
Obama;5/23/2016;52;44;1/20/09;2680
Obama;5/22/2016;50;45;1/20/09;2679
Obama;5/21/2016;52;43;1/20/09;2678
Obama;5/20/2016;52;44;1/20/09;2677
Obama;5/19/2016;51;45;1/20/09;2676
Obama;5/18/2016;49;46;1/20/09;2675
Obama;5/17/2016;50;45;1/20/09;2674
Obama;5/16/2016;50;44;1/20/09;2673
Obama;5/15/2016;51;44;1/20/09;2672
Obama;5/14/2016;50;46;1/20/09;2671
Obama;5/13/2016;50;46;1/20/09;2670
Obama;05/12/2016;50;47;1/20/09;2669
Obama;05/11/2016;52;44;1/20/09;2668
Obama;05/10/2016;52;44;1/20/09;2667
Obama;05/09/2016;53;43;1/20/09;2666
Obama;05/08/2016;53;43;1/20/09;2665
Obama;05/07/2016;53;43;1/20/09;2664
Obama;05/06/2016;52;45;1/20/09;2663
Obama;05/05/2016;51;45;1/20/09;2662
Obama;05/04/2016;50;46;1/20/09;2661
Obama;05/03/2016;51;45;1/20/09;2660
Obama;05/02/2016;52;45;1/20/09;2659
Obama;05/01/2016;52;45;1/20/09;2658
Obama;4/30/2016;52;45;1/20/09;2657
Obama;4/29/2016;50;46;1/20/09;2656
Obama;4/28/2016;50;46;1/20/09;2655
Obama;4/27/2016;49;46;1/20/09;2654
Obama;4/26/2016;50;45;1/20/09;2653
Obama;4/25/2016;50;46;1/20/09;2652
Obama;4/24/2016;52;45;1/20/09;2651
Obama;4/23/2016;50;46;1/20/09;2650
Obama;4/22/2016;50;46;1/20/09;2649
Obama;4/21/2016;51;44;1/20/09;2648
Obama;4/20/2016;52;44;1/20/09;2647
Obama;4/19/2016;51;46;1/20/09;2646
Obama;4/18/2016;49;48;1/20/09;2645
Obama;4/17/2016;49;47;1/20/09;2644
Obama;4/16/2016;50;46;1/20/09;2643
Obama;4/15/2016;49;47;1/20/09;2642
Obama;4/14/2016;48;47;1/20/09;2641
Obama;4/13/2016;48;48;1/20/09;2640
Obama;04/12/2016;47;48;1/20/09;2639
Obama;04/11/2016;48;48;1/20/09;2638
Obama;04/10/2016;49;46;1/20/09;2637
Obama;04/09/2016;51;45;1/20/09;2636
Obama;04/08/2016;52;44;1/20/09;2635
Obama;04/07/2016;52;44;1/20/09;2634
Obama;04/06/2016;52;44;1/20/09;2633
Obama;04/05/2016;51;44;1/20/09;2632
Obama;04/04/2016;53;43;1/20/09;2631
Obama;04/03/2016;52;43;1/20/09;2630
Obama;04/02/2016;52;45;1/20/09;2629
Obama;04/01/2016;50;46;1/20/09;2628
Obama;3/31/2016;49;47;1/20/09;2627
Obama;3/30/2016;49;47;1/20/09;2626
Obama;3/29/2016;51;46;1/20/09;2625
Obama;3/28/2016;53;44;1/20/09;2624
Obama;3/26/2016;53;44;1/20/09;2622
Obama;3/25/2016;53;44;1/20/09;2621
Obama;3/24/2016;52;45;1/20/09;2620
Obama;3/23/2016;52;45;1/20/09;2619
Obama;3/22/2016;51;46;1/20/09;2618
Obama;3/21/2016;51;45;1/20/09;2617
Obama;3/20/2016;50;45;1/20/09;2616
Obama;3/19/2016;52;44;1/20/09;2615
Obama;3/18/2016;49;46;1/20/09;2614
Obama;3/17/2016;49;47;1/20/09;2613
Obama;3/16/2016;50;47;1/20/09;2612
Obama;3/15/2016;52;45;1/20/09;2611
Obama;3/14/2016;51;46;1/20/09;2610
Obama;3/13/2016;51;46;1/20/09;2609
Obama;03/12/2016;49;47;1/20/09;2608
Obama;03/11/2016;51;44;1/20/09;2607
Obama;03/10/2016;52;45;1/20/09;2606
Obama;03/09/2016;52;44;1/20/09;2605
Obama;03/08/2016;51;45;1/20/09;2604
Obama;03/07/2016;50;47;1/20/09;2603
Obama;03/06/2016;49;48;1/20/09;2602
Obama;03/05/2016;51;46;1/20/09;2601
Obama;03/04/2016;51;45;1/20/09;2600
Obama;03/03/2016;51;44;1/20/09;2599
Obama;03/02/2016;49;46;1/20/09;2598
Obama;03/01/2016;49;46;1/20/09;2597
Obama;2/29/2016;49;46;1/20/09;2596
Obama;2/28/2016;49;46;1/20/09;2595
Obama;2/27/2016;48;47;1/20/09;2594
Obama;2/26/2016;47;48;1/20/09;2593
Obama;2/25/2016;47;48;1/20/09;2592
Obama;2/24/2016;48;48;1/20/09;2591
Obama;2/23/2016;48;48;1/20/09;2590
Obama;2/22/2016;47;49;1/20/09;2589
Obama;2/21/2016;47;49;1/20/09;2588
Obama;2/20/2016;48;48;1/20/09;2587
Obama;2/19/2016;50;46;1/20/09;2586
Obama;2/18/2016;50;46;1/20/09;2585
Obama;2/17/2016;49;48;1/20/09;2584
Obama;2/16/2016;47;50;1/20/09;2583
Obama;2/15/2016;47;50;1/20/09;2582
Obama;2/14/2016;47;49;1/20/09;2581
Obama;2/13/2016;49;48;1/20/09;2580
Obama;02/12/2016;49;47;1/20/09;2579
Obama;02/11/2016;49;47;1/20/09;2578
Obama;02/10/2016;48;48;1/20/09;2577
Obama;02/09/2016;47;50;1/20/09;2576
Obama;02/08/2016;46;51;1/20/09;2575
Obama;02/07/2016;47;50;1/20/09;2574
Obama;02/06/2016;46;50;1/20/09;2573
Obama;02/05/2016;46;50;1/20/09;2572
Obama;02/04/2016;47;49;1/20/09;2571
Obama;02/03/2016;48;48;1/20/09;2570
Obama;02/01/2016;50;46;1/20/09;2568
Obama;1/31/2016;49;47;1/20/09;2567
Obama;1/30/2016;49;48;1/20/09;2566
Obama;1/29/2016;48;48;1/20/09;2565
Obama;1/28/2016;48;48;1/20/09;2564
Obama;1/27/2016;48;48;1/20/09;2563
Obama;1/26/2016;48;48;1/20/09;2562
Obama;1/25/2016;49;47;1/20/09;2561
Obama;1/24/2016;48;46;1/20/09;2560
Obama;1/23/2016;49;47;1/20/09;2559
Obama;1/22/2016;49;47;1/20/09;2558
Obama;1/21/2016;49;48;1/20/09;2557
Obama;1/20/2016;47;48;1/20/09;2556
Obama;1/19/2016;48;48;1/20/09;2555
Obama;1/18/2016;49;46;1/20/09;2554
Obama;1/17/2016;51;45;1/20/09;2553
Obama;1/16/2016;49;47;1/20/09;2552
Obama;1/15/2016;49;46;1/20/09;2551
Obama;1/14/2016;48;47;1/20/09;2550
Obama;1/13/2016;47;48;1/20/09;2549
Obama;01/12/2016;44;50;1/20/09;2548
Obama;01/11/2016;45;50;1/20/09;2547
Obama;01/10/2016;47;49;1/20/09;2546
Obama;01/09/2016;47;49;1/20/09;2545
Obama;01/08/2016;46;49;1/20/09;2544
Obama;01/07/2016;45;50;1/20/09;2543
Obama;01/06/2016;47;48;1/20/09;2542
Obama;01/05/2016;46;50;1/20/09;2541
Obama;01/04/2016;46;50;1/20/09;2540
Obama;01/03/2016;45;51;1/20/09;2539
Obama;01/02/2016;45;51;1/20/09;2538
Obama;12/30/2015;44;52;1/20/09;2535
Obama;12/29/2015;46;50;1/20/09;2534
Obama;12/28/2015;47;49;1/20/09;2533
Obama;12/27/2015;48;48;1/20/09;2532
Obama;12/23/2015;46;50;1/20/09;2528
Obama;12/22/2015;46;50;1/20/09;2527
Obama;12/21/2015;46;50;1/20/09;2526
Obama;12/20/2015;45;50;1/20/09;2525
Obama;12/19/2015;44;51;1/20/09;2524
Obama;12/18/2015;42;53;1/20/09;2523
Obama;12/17/2015;43;53;1/20/09;2522
Obama;12/16/2015;45;51;1/20/09;2521
Obama;12/15/2015;46;50;1/20/09;2520
Obama;12/14/2015;46;50;1/20/09;2519
Obama;12/13/2015;46;50;1/20/09;2518
Obama;12/12/2015;45;50;1/20/09;2517
Obama;12/11/2015;44;51;1/20/09;2516
Obama;12/10/2015;44;51;1/20/09;2515
Obama;12/09/2015;45;50;1/20/09;2514
Obama;12/08/2015;47;49;1/20/09;2513
Obama;12/07/2015;47;49;1/20/09;2512
Obama;12/06/2015;49;48;1/20/09;2511
Obama;12/05/2015;47;48;1/20/09;2510
Obama;12/04/2015;48;47;1/20/09;2509
Obama;12/03/2015;47;48;1/20/09;2508
Obama;12/02/2015;47;50;1/20/09;2507
Obama;12/01/2015;46;50;1/20/09;2506
Obama;11/30/2015;46;50;1/20/09;2505
Obama;11/29/2015;47;47;1/20/09;2504
Obama;11/28/2015;46;48;1/20/09;2503
Obama;11/27/2015;46;49;1/20/09;2502
Obama;11/25/2015;44;51;1/20/09;2500
Obama;11/24/2015;44;51;1/20/09;2499
Obama;11/23/2015;44;52;1/20/09;2498
Obama;11/22/2015;43;52;1/20/09;2497
Obama;11/21/2015;45;52;1/20/09;2496
Obama;11/20/2015;44;53;1/20/09;2495
Obama;11/19/2015;45;51;1/20/09;2494
Obama;11/17/2015;45;50;1/20/09;2492
Obama;11/16/2015;49;47;1/20/09;2491
Obama;11/15/2015;51;44;1/20/09;2490
Obama;11/14/2015;50;45;1/20/09;2489
Obama;11/13/2015;48;48;1/20/09;2488
Obama;11/12/2015;47;49;1/20/09;2487
Obama;11/11/2015;47;49;1/20/09;2486
Obama;11/10/2015;49;48;1/20/09;2485
Obama;11/09/2015;48;49;1/20/09;2484
Obama;11/08/2015;48;49;1/20/09;2483
Obama;11/07/2015;48;49;1/20/09;2482
Obama;11/06/2015;49;48;1/20/09;2481
Obama;11/05/2015;49;47;1/20/09;2480
Obama;11/04/2015;49;48;1/20/09;2479
Obama;11/03/2015;49;47;1/20/09;2478
Obama;11/02/2015;48;48;1/20/09;2477
Obama;11/01/2015;47;48;1/20/09;2476
Obama;10/31/2015;46;50;1/20/09;2475
Obama;10/30/2015;44;51;1/20/09;2474
Obama;10/29/2015;47;49;1/20/09;2473
Obama;10/28/2015;47;48;1/20/09;2472
Obama;10/27/2015;50;47;1/20/09;2471
Obama;10/26/2015;49;48;1/20/09;2470
Obama;10/25/2015;47;49;1/20/09;2469
Obama;10/24/2015;46;50;1/20/09;2468
Obama;10/23/2015;46;49;1/20/09;2467
Obama;10/22/2015;46;50;1/20/09;2466
Obama;10/21/2015;45;50;1/20/09;2465
Obama;10/20/2015;45;50;1/20/09;2464
Obama;10/19/2015;45;51;1/20/09;2463
Obama;10/18/2015;47;50;1/20/09;2462
Obama;10/17/2015;46;50;1/20/09;2461
Obama;10/16/2015;46;49;1/20/09;2460
Obama;10/15/2015;45;50;1/20/09;2459
Obama;10/14/2015;45;50;1/20/09;2458
Obama;10/13/2015;45;51;1/20/09;2457
Obama;10/12/2015;47;49;1/20/09;2456
Obama;10/11/2015;46;49;1/20/09;2455
Obama;10/10/2015;47;49;1/20/09;2454
Obama;10/09/2015;44;51;1/20/09;2453
Obama;10/08/2015;45;50;1/20/09;2452
Obama;10/06/2015;46;49;1/20/09;2450
Obama;10/05/2015;47;48;1/20/09;2449
Obama;10/04/2015;48;48;1/20/09;2448
Obama;10/03/2015;45;51;1/20/09;2447
Obama;10/02/2015;46;49;1/20/09;2446
Obama;10/01/2015;47;48;1/20/09;2445
Obama;9/30/2015;47;48;1/20/09;2444
Obama;9/29/2015;47;48;1/20/09;2443
Obama;9/28/2015;46;51;1/20/09;2442
Obama;9/27/2015;47;50;1/20/09;2441
Obama;9/26/2015;47;50;1/20/09;2440
Obama;9/25/2015;48;49;1/20/09;2439
Obama;9/24/2015;48;48;1/20/09;2438
Obama;9/23/2015;48;49;1/20/09;2437
Obama;9/22/2015;47;50;1/20/09;2436
Obama;9/21/2015;46;51;1/20/09;2435
Obama;9/20/2015;45;52;1/20/09;2434
Obama;9/19/2015;45;51;1/20/09;2433
Obama;9/18/2015;45;52;1/20/09;2432
Obama;9/17/2015;45;52;1/20/09;2431
Obama;9/16/2015;46;50;1/20/09;2430
Obama;9/15/2015;48;48;1/20/09;2429
Obama;9/14/2015;48;47;1/20/09;2428
Obama;9/13/2015;46;50;1/20/09;2427
Obama;09/12/2015;45;50;1/20/09;2426
Obama;09/11/2015;45;50;1/20/09;2425
Obama;09/10/2015;47;48;1/20/09;2424
Obama;09/09/2015;49;46;1/20/09;2423
Obama;09/08/2015;49;47;1/20/09;2422
Obama;09/06/2015;49;47;1/20/09;2420
Obama;09/05/2015;46;50;1/20/09;2419
Obama;09/04/2015;46;50;1/20/09;2418
Obama;09/03/2015;45;51;1/20/09;2417
Obama;09/02/2015;45;51;1/20/09;2416
Obama;09/01/2015;45;50;1/20/09;2415
Obama;8/31/2015;46;49;1/20/09;2414
Obama;8/30/2015;47;48;1/20/09;2413
Obama;8/29/2015;46;50;1/20/09;2412
Obama;8/28/2015;46;51;1/20/09;2411
Obama;8/27/2015;45;52;1/20/09;2410
Obama;8/26/2015;44;51;1/20/09;2409
Obama;8/25/2015;44;51;1/20/09;2408
Obama;8/24/2015;44;51;1/20/09;2407
Obama;8/23/2015;45;51;1/20/09;2406
Obama;8/22/2015;42;53;1/20/09;2405
Obama;8/21/2015;43;53;1/20/09;2404
Obama;8/20/2015;45;50;1/20/09;2403
Obama;8/19/2015;45;50;1/20/09;2402
Obama;8/18/2015;46;49;1/20/09;2401
Obama;8/17/2015;44;51;1/20/09;2400
Obama;8/16/2015;46;49;1/20/09;2399
Obama;8/15/2015;45;50;1/20/09;2398
Obama;8/14/2015;45;49;1/20/09;2397
Obama;8/13/2015;47;49;1/20/09;2396
Obama;08/12/2015;46;49;1/20/09;2395
Obama;08/11/2015;49;47;1/20/09;2394
Obama;08/10/2015;48;48;1/20/09;2393
Obama;08/09/2015;47;49;1/20/09;2392
Obama;08/08/2015;45;50;1/20/09;2391
Obama;08/07/2015;44;52;1/20/09;2390
Obama;08/06/2015;45;51;1/20/09;2389
Obama;08/05/2015;45;51;1/20/09;2388
Obama;08/04/2015;46;50;1/20/09;2387
Obama;08/03/2015;46;50;1/20/09;2386
